uuid,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
eb8bd376-f18b-11ec-a33e-acde48001122,ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,20.3,13.0,17.0,17,397
eb8bd704-f18b-11ec-a33e-acde48001122,BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299
eb8bda9c-f18b-11ec-a33e-acde48001122,FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,16.9,11.0,14.2,20,334
eb8bdf9c-f18b-11ec-a33e-acde48001122,NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.6,6.2,7.0,40,164
eb8be41a-f18b-11ec-a33e-acde48001122,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.3,12.3,14.0,20,322
eb8be7e4-f18b-11ec-a33e-acde48001122,LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,36,185
eb8bebd6-f18b-11ec-a33e-acde48001122,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.1,11.0,26,253
eb8bef82-f18b-11ec-a33e-acde48001122,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,21.9,15.0,18.8,15,432
eb8bf324-f18b-11ec-a33e-acde48001122,DODGE,DART,MID-SIZE,2.4,4,M6,X,10.5,6.7,8.8,32,202
eb8bf6bc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG S 65 Coupe,COMPACT,6.0,12,A9,Z,17.6,11.0,14.6,19,343
eb8bfa5e-f18b-11ec-a33e-acde48001122,CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.1,15.0,18.4,15,306
eb8bfe1e-f18b-11ec-a33e-acde48001122,AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,15.4,10.4,13.2,21,308
eb8c01ca-f18b-11ec-a33e-acde48001122,INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS7,Z,12.3,8.6,10.7,26,251
eb8c056c-f18b-11ec-a33e-acde48001122,KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,10.0,11.8,24,271
eb8c090e-f18b-11ec-a33e-acde48001122,MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,10.5,8.5,9.6,29,221
eb8c0ca6-f18b-11ec-a33e-acde48001122,BMW,M240i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS8,Z,11.2,7.8,9.7,29,227
eb8c1048-f18b-11ec-a33e-acde48001122,CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,M6,Z,14.3,9.4,12.1,23,284
eb8c1408-f18b-11ec-a33e-acde48001122,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.1,10.8,26,253
eb8c17b4-f18b-11ec-a33e-acde48001122,CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,14.0,9.1,11.8,24,271
eb8c1b56-f18b-11ec-a33e-acde48001122,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.1,10.0,12.2,23,288
eb8c1ef8-f18b-11ec-a33e-acde48001122,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.7,12.7,22,298
eb8c229a-f18b-11ec-a33e-acde48001122,FORD,EDGE,SUV - SMALL,2.0,4,A6,X,11.3,7.9,9.8,29,225
eb8c2632-f18b-11ec-a33e-acde48001122,BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,11.6,7.5,9.8,29,225
eb8c29ca-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,A6,D,7.8,5.9,6.9,41,180
eb8c2d6c-f18b-11ec-a33e-acde48001122,LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258
eb8c3104-f18b-11ec-a33e-acde48001122,KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,9.5,7.2,8.5,33,199
eb8c382a-f18b-11ec-a33e-acde48001122,JEEP,Renegade 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29,230
eb8c3cbc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,16.2,11.8,14.2,20,335
eb8c40e0-f18b-11ec-a33e-acde48001122,ACURA,MDX Hybrid AWD,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210
eb8c4586-f18b-11ec-a33e-acde48001122,LEXUS,IS 300,COMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,214
eb8c4a68-f18b-11ec-a33e-acde48001122,VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,11.5,8.8,10.3,27,240
eb8c4e46-f18b-11ec-a33e-acde48001122,BMW,440i Coupe,COMPACT,3.0,6,AS8,Z,11.2,7.3,9.4,30,227
eb8c5224-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,10.9,7.7,9.4,30,220
eb8c55ee-f18b-11ec-a33e-acde48001122,DODGE,Challenger,MID-SIZE,5.7,8,M6,Z,15.6,10.1,13.1,22,307
eb8c59b8-f18b-11ec-a33e-acde48001122,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,10.0,11.8,24,278
eb8c5d6e-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.5,8.9,10.9,26,251
eb8c6124-f18b-11ec-a33e-acde48001122,KIA,K900,FULL-SIZE,5.0,8,AS8,Z,15.7,10.3,13.3,21,306
eb8c64d0-f18b-11ec-a33e-acde48001122,DODGE,DART TURBO AERO,MID-SIZE,1.4,4,AM6,X,8.4,5.9,7.3,39,171
eb8c687c-f18b-11ec-a33e-acde48001122,KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,AS6,X,11.9,10.2,11.1,25,263
eb8c6ce6-f18b-11ec-a33e-acde48001122,GMC,TERRAIN AWD,SUV - SMALL,1.6,4,A6,D,8.5,6.1,7.4,38,198
eb8c72b8-f18b-11ec-a33e-acde48001122,ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,10.8,8.3,9.6,29,226
eb8c798e-f18b-11ec-a33e-acde48001122,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.1,11.9,14.2,20,234
eb8c7e8e-f18b-11ec-a33e-acde48001122,NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV7,X,8.9,6.3,7.7,37,181
eb8c84d8-f18b-11ec-a33e-acde48001122,FORD,FOCUS,COMPACT,2.0,4,M5,X,9.5,6.9,8.3,34,196
eb8c8956-f18b-11ec-a33e-acde48001122,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.3,6.1,6.8,42,158
eb8c8d7a-f18b-11ec-a33e-acde48001122,BMW,320i SEDAN,COMPACT,2.0,4,M6,Z,10.7,6.9,9.0,31,207
eb8c9176-f18b-11ec-a33e-acde48001122,AUDI,A8L TDI (modified),FULL-SIZE,3.0,6,AS8,D,9.8,6.5,8.4,34,224
eb8c955e-f18b-11ec-a33e-acde48001122,CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,7.8,6.2,7.1,40,167
eb8c9928-f18b-11ec-a33e-acde48001122,BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,21.3,12.8,17.5,16,407
eb8c9ce8-f18b-11ec-a33e-acde48001122,VOLVO,S60 T5 ,COMPACT,2.0,4,AS8,X,9.8,6.6,8.4,34,193
eb8ca0a8-f18b-11ec-a33e-acde48001122,CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
eb8ca45e-f18b-11ec-a33e-acde48001122,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,11.9,9.2,10.7,26,251
eb8ca80a-f18b-11ec-a33e-acde48001122,GMC,TERRAIN,SUV - SMALL,3.6,6,A6,X,14.1,9.7,12.1,23,285
eb8cabb6-f18b-11ec-a33e-acde48001122,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195
eb8caf62-f18b-11ec-a33e-acde48001122,BMW,230i COUPE,SUBCOMPACT,2.0,4,M6,Z,11.1,7.3,9.4,30,219
eb8cb30e-f18b-11ec-a33e-acde48001122,MAZDA,CX-30,SUV - SMALL,2.0,4,AS6,X,8.9,7.1,8.1,35,189
eb8cb6b0-f18b-11ec-a33e-acde48001122,INFINITI,QX50 AWD,SUV - SMALL,2.0,4,AV8,Z,10.8,8.3,9.7,29,228
eb8cba52-f18b-11ec-a33e-acde48001122,MAZDA,CX-5 (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.3,7.6,8.5,33,201
eb8cbdf4-f18b-11ec-a33e-acde48001122,HONDA,CR-V,SUV - SMALL,2.4,4,A5,X,10.3,7.6,9.1,31,209
eb8cc1a0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,SUBCOMPACT,3.0,6,A9,Z,12.3,8.5,10.6,27,237
eb8cc54c-f18b-11ec-a33e-acde48001122,BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,Z,10.2,7.2,8.9,32,208
eb8cc8e4-f18b-11ec-a33e-acde48001122,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.7,13.6,15.9,18,371
eb8ccc86-f18b-11ec-a33e-acde48001122,TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,38,173
eb8cd028-f18b-11ec-a33e-acde48001122,LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,AM7,Z,16.9,11.8,14.6,19,340
eb8cd3c0-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M6,Z,10.3,7.2,8.9,32,205
eb8cd762-f18b-11ec-a33e-acde48001122,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS10,D,11.8,9.3,10.7,26,288
eb8cdafa-f18b-11ec-a33e-acde48001122,BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,M6,Z,12.8,8.8,11.0,26,256
eb8cde92-f18b-11ec-a33e-acde48001122,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.4,17.1,17,284
eb8ce22a-f18b-11ec-a33e-acde48001122,GENESIS,G80 AWD,FULL-SIZE,5.0,8,AS8,Z,15.6,10.4,13.2,21,312
eb8ce5cc-f18b-11ec-a33e-acde48001122,RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11.0,13.6,21,319
eb8ce9aa-f18b-11ec-a33e-acde48001122,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.4,9.7,29,226
eb8ced4c-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,A6,Z,10.0,7.8,9.0,31,207
eb8cf0e4-f18b-11ec-a33e-acde48001122,FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,10.9,8.0,9.6,29,221
eb8cf486-f18b-11ec-a33e-acde48001122,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,AS8,Z,14.4,9.5,12.2,23,284
eb8cf81e-f18b-11ec-a33e-acde48001122,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7.0,5.6,6.3,45,147
eb8cfbc0-f18b-11ec-a33e-acde48001122,NISSAN,QUEST,MINIVAN,3.5,6,AV,X,12.5,9.5,11.1,25,255
eb8cff58-f18b-11ec-a33e-acde48001122,BMW,428i COUPE,COMPACT,2.0,4,AS8,Z,9.9,6.5,8.4,34,197
eb8d02e6-f18b-11ec-a33e-acde48001122,NISSAN,Kicks,MID-SIZE,1.6,4,AV,X,7.7,6.6,7.2,39,169
eb8d06c4-f18b-11ec-a33e-acde48001122,MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,8.4,6.4,7.5,38,176
eb8d0ac0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG GLA 45 4MATIC,SUV - SMALL,2.0,4,AS7,Z,11.3,8.5,10.0,28,233
eb8d0e62-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,X,15.1,11.8,13.6,21,319
eb8d11fa-f18b-11ec-a33e-acde48001122,JEEP,Grand Cherokee 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
eb8d1592-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A9,Z,12.7,10.1,11.6,24,271
eb8d19ac-f18b-11ec-a33e-acde48001122,GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336
eb8d1d26-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30,216
eb8d20aa-f18b-11ec-a33e-acde48001122,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,25,255
eb8d242e-f18b-11ec-a33e-acde48001122,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M6,Z,8.4,6.3,7.4,38,174
eb8d28c0-f18b-11ec-a33e-acde48001122,LINCOLN,Navigator 4X4,SUV - STANDARD,3.5,6,AS10,X,15.0,11.4,13.4,21,314
eb8d2cd0-f18b-11ec-a33e-acde48001122,JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,211
eb8d3054-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover Velar P380,SUV - SMALL,3.0,6,AS8,Z,13.0,10.0,11.6,24,273
eb8d33ce-f18b-11ec-a33e-acde48001122,FORD,Taurus FFV,FULL-SIZE,3.5,6,AS6,E,17.8,12.1,15.2,19,254
eb8d3748-f18b-11ec-a33e-acde48001122,HYUNDAI,Kona,SUV - SMALL,2.0,4,AS6,X,8.6,7.0,7.9,36,187
eb8d3ad6-f18b-11ec-a33e-acde48001122,FORD,EXPEDITION MAX 4X4,SUV - STANDARD,3.5,6,AS6,X,16.4,12.0,14.4,20,331
eb8d3e50-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,M6,X,11.1,7.8,9.6,29,225
eb8d41d4-f18b-11ec-a33e-acde48001122,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,14.3,9.6,12.2,23,286
eb8d4558-f18b-11ec-a33e-acde48001122,CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,15.6,10.6,13.4,21,312
eb8d4918-f18b-11ec-a33e-acde48001122,BENTLEY,CONTINENTAL GTC,SUBCOMPACT,4.0,8,AS8,Z,17.4,10.2,14.2,20,332
eb8d4c9c-f18b-11ec-a33e-acde48001122,MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,AS8,Z,10.3,7.9,9.2,31,215
eb8d502a-f18b-11ec-a33e-acde48001122,LAMBORGHINI,Huracan Spyder AWD,TWO-SEATER,5.2,10,AM7,Z,18.0,12.9,15.7,18,370
eb8d53ae-f18b-11ec-a33e-acde48001122,CHRYSLER,PACIFICA,MINIVAN,3.6,6,A9,X,12.9,8.4,10.9,26,259
eb8d5732-f18b-11ec-a33e-acde48001122,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.4,11.4,25,268
eb8d5b88-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.7,10.6,27,244
eb8d6060-f18b-11ec-a33e-acde48001122,TOYOTA,Avalon,MID-SIZE,3.5,6,AS8,X,10.9,7.6,9.4,30,220
eb8d66be-f18b-11ec-a33e-acde48001122,CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,AS8,Z,14.2,8.7,11.7,24,273
eb8d6cf4-f18b-11ec-a33e-acde48001122,CHEVROLET,Spark,SUBCOMPACT,1.4,4,AV,X,7.9,6.2,7.1,40,167
eb8d7258-f18b-11ec-a33e-acde48001122,LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.2,12.7,22,298
eb8d77e4-f18b-11ec-a33e-acde48001122,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM7,Z,8.0,7.5,7.7,37,180
eb8d7e10-f18b-11ec-a33e-acde48001122,HONDA,Civic Sedan,MID-SIZE,2.0,4,M6,X,9.3,6.5,8.0,35,186
eb8d836a-f18b-11ec-a33e-acde48001122,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV6,X,8.5,6.4,7.6,37,175
eb8d8964-f18b-11ec-a33e-acde48001122,FORD,F-150,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,10.8,8.0,9.5,30,256
eb8d8db0-f18b-11ec-a33e-acde48001122,BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,12.4,8.7,10.7,26,246
eb8d9134-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,17.2,12.6,15.1,19,355
eb8d94b8-f18b-11ec-a33e-acde48001122,LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23,285
eb8d983c-f18b-11ec-a33e-acde48001122,BENTLEY,Mulsanne,MID-SIZE,6.8,8,AS8,Z,24.5,14.4,20.0,14,465
eb8d9bb6-f18b-11ec-a33e-acde48001122,MINI,Cooper S Clubman ALL4,MID-SIZE,2.0,4,M6,Z,11.4,7.7,9.7,29,227
eb8d9f3a-f18b-11ec-a33e-acde48001122,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,156
eb8da2b4-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2.0,4,AS7,Z,10.8,9.5,10.2,28,233
eb8da62e-f18b-11ec-a33e-acde48001122,DODGE,VIPER SRT COUPE,TWO-SEATER,8.4,10,M6,Z,19.4,11.3,15.8,18,363
eb8dac1e-f18b-11ec-a33e-acde48001122,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5.0,8,AS6,X,15.5,10.3,13.2,21,309
eb8db470-f18b-11ec-a33e-acde48001122,CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS8,Z,10.8,7.7,9.4,30,220
eb8dbd4e-f18b-11ec-a33e-acde48001122,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,6.0,5.8,49,135
eb8dc12c-f18b-11ec-a33e-acde48001122,MITSUBISHI,Mirage G4,COMPACT,1.2,3,AV,X,6.9,5.7,6.4,44,148
eb8dc730-f18b-11ec-a33e-acde48001122,LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,10.5,7.0,8.9,32,210
eb8dd176-f18b-11ec-a33e-acde48001122,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15.0,11.4,13.4,21,308
eb8dd5e0-f18b-11ec-a33e-acde48001122,MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,15.0,10.0,12.6,22,295
eb8ddbf8-f18b-11ec-a33e-acde48001122,BUICK,ENVISION AWD,SUV - SMALL,2.5,4,A6,X,11.1,8.6,10.0,28,234
eb8de31e-f18b-11ec-a33e-acde48001122,CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
eb8de954-f18b-11ec-a33e-acde48001122,BMW,X7 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,12.0,9.4,10.8,26,254
eb8def3a-f18b-11ec-a33e-acde48001122,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.9,17.2,16,404
eb8df32c-f18b-11ec-a33e-acde48001122,AUDI,Q5 HYBRID,SUV - SMALL,2.0,4,AS8,Z,9.8,7.9,8.9,32,205
eb8df70a-f18b-11ec-a33e-acde48001122,CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,M6,D,7.8,4.6,6.3,45,170
eb8dfac0-f18b-11ec-a33e-acde48001122,HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,M6,X,9.8,7.2,8.7,32,204
eb8dfe6c-f18b-11ec-a33e-acde48001122,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9.0,31,212
eb8e0204-f18b-11ec-a33e-acde48001122,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,9.4,7.5,8.5,33,196
eb8e05ec-f18b-11ec-a33e-acde48001122,CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,M6,Z,14.9,9.9,12.6,22,296
eb8e0984-f18b-11ec-a33e-acde48001122,HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145
eb8e0d1c-f18b-11ec-a33e-acde48001122,FORD,TAURUS,FULL-SIZE,2.0,4,AS6,X,11.8,8.1,10.1,28,237
eb8e10be-f18b-11ec-a33e-acde48001122,FORD,C-MAX HYBRID,FULL-SIZE,2.0,4,AV,X,5.6,6.4,6.0,47,138
eb8e144c-f18b-11ec-a33e-acde48001122,NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.6,6.6,7.7,37,182
eb8e17e4-f18b-11ec-a33e-acde48001122,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,12.6,9.1,11.0,26,253
eb8e1b72-f18b-11ec-a33e-acde48001122,CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336
eb8e1f00-f18b-11ec-a33e-acde48001122,MITSUBISHI,Mirage G4,COMPACT,1.2,3,M5,X,7.2,5.9,6.6,43,153
eb8e228e-f18b-11ec-a33e-acde48001122,MINI,John Cooper Works 3 Door,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197
eb8e261c-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover Velar SVAutobiography Dynamic,SUV - SMALL,5.0,8,AS8,Z,15.2,11.5,13.5,21,318
eb8e29a0-f18b-11ec-a33e-acde48001122,LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,13.1,9.0,11.3,25,260
eb8e2d24-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,26,246
eb8e309e-f18b-11ec-a33e-acde48001122,MAZDA,CX-3,COMPACT,2.0,4,AS6,X,8.3,6.9,7.7,37,179
eb8e34ea-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,9.5,6.9,8.4,34,193
eb8e3aee-f18b-11ec-a33e-acde48001122,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,Z,10.6,7.2,9.1,31,209
eb8e3e90-f18b-11ec-a33e-acde48001122,LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,322
eb8e421e-f18b-11ec-a33e-acde48001122,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,21.8,14.8,18.6,15,438
eb8e45ac-f18b-11ec-a33e-acde48001122,JAGUAR,F-TYPE R AWD Coupe,TWO-SEATER,5.0,8,AS8,Z,15.6,10.4,13.3,21,311
eb8e4e94-f18b-11ec-a33e-acde48001122,BENTLEY,BENTAYGA,SUV - STANDARD,6.0,12,AS8,Z,18.8,12.2,15.9,18,370
eb8e52f4-f18b-11ec-a33e-acde48001122,INFINITI,Q70,MID-SIZE,5.6,8,AS7,Z,14.8,9.5,12.4,23,285
eb8e56f0-f18b-11ec-a33e-acde48001122,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,X,16.6,12.6,14.8,19,340
eb8e5aba-f18b-11ec-a33e-acde48001122,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS10,D,11.8,9.3,10.7,26,287
eb8e5e7a-f18b-11ec-a33e-acde48001122,SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3,AM5,Z,6.8,6.2,6.5,43,150
eb8e6230-f18b-11ec-a33e-acde48001122,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17.0,17,283
eb8e65d2-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,17.5,13.2,15.6,18,359
eb8e6974-f18b-11ec-a33e-acde48001122,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.6,12.8,17.1,17,401
eb8e6d16-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4.0,8,A9,Z,13.5,8.6,11.3,25,265
eb8e70b8-f18b-11ec-a33e-acde48001122,NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,8.9,6.8,8.0,35,187
eb8e7450-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,10.1,7.0,8.7,32,204
eb8e77de-f18b-11ec-a33e-acde48001122,ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197
eb8e7b6c-f18b-11ec-a33e-acde48001122,PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,29,230
eb8e7efa-f18b-11ec-a33e-acde48001122,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,9.0,7.8,8.4,34,199
eb8e827e-f18b-11ec-a33e-acde48001122,INFINITI,Q60 AWD COUPE,SUBCOMPACT,3.7,6,AS7,Z,13.3,9.4,11.5,25,265
eb8e8602-f18b-11ec-a33e-acde48001122,MASERATI,Ghibli,MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23,286
eb8e8986-f18b-11ec-a33e-acde48001122,CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,11.2,8.2,9.8,29,229
eb8e8d0a-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 400 4MATIC COUPE,SUBCOMPACT,3.0,6,A9,Z,11.9,9.0,10.6,27,248
eb8e908e-f18b-11ec-a33e-acde48001122,ACURA,TLX,COMPACT,2.4,4,AM8,Z,10.0,7.1,8.7,32,205
eb8e941c-f18b-11ec-a33e-acde48001122,FORD,Mustang Convertible,SUBCOMPACT,2.3,4,AS10,X,11.8,8.4,10.3,27,242
eb8e97a0-f18b-11ec-a33e-acde48001122,HYUNDAI,Sonata Hybrid,FULL-SIZE,2.0,4,AM6,X,5.3,4.6,5.0,56,117
